"","Unnamed: 0","Unnamed: 0.1","tweetID","tweetText","tweetRetweetCt","tweetFavoriteCt","tweetSource","tweetCreated","userID","userScreen","userName","userCreateDt","clean text","text length","Sentiment Analysis","pos_count","neg_count"
"3784","3784","9569","1499441994476761090","@Mobily1100 If I recharge for my mobile for Talktime without talk It detecting allthr money my mobile number 05482622113","0.0","0.0","Twitter for Android","2022-03-03 17:50:04+00:00","4922169570.0","anandkumar14311","Anandkumar 🇮🇳🇮🇳","2016-02-17 19:35:41+00:00","5482622113","28","neutral","0","0"
"3785","3785","9571","1499440749355622407","@Mobily1100 عارف بس ما يجي معها شرائح ابي شرائح نت اضافيه نت مفتوح","0.0","0.0","Twitter for iPhone","2022-03-03 17:45:07+00:00","310237791.0","ABDULIZEEZ","abdulizeez","2011-06-03 12:20:27+00:00","عارف يجي معها شرائح ابي شرائح نت اضافيه نت مفتوح","48","neutral","0","0"
"3786","3786","9572","1499440339676971014","@Mobily1100  السلام عليكم  والي شبكتهم طافيه  من الساعه 5 🥲تعوضونه","0.0","0.0","Twitter for iPhone","2022-03-03 17:43:29+00:00","570786022.0","saab20009","سلطان ً","2012-05-04 12:17:33+00:00","والي شبكتهم طافيه الساعه تعوضونه","32","negative","0","0"
"3787","3787","9573","1499439812268408843","@Mobily1100 @WgQPetf7nkVu4Ri ممكن تردو خاص","0.0","0.0","Twitter for iPhone","2022-03-03 17:41:24+00:00","1.4259860794427556e+18","5sahv","يوشا للخدمات الالكترونيه","2021-08-13 01:02:38+00:00","ممكن تردو خاص","13","neutral","0","0"
"3788","3788","9574","1499431865543184384","@Mobily1100 يرجى الرد على الخاص","0.0","0.0","Twitter for iPhone","2022-03-03 17:09:49+00:00","586862329.0","JlojjjJl","سمو ذاتي","2012-05-21 20:41:48+00:00","يرجي الرد الخاص","15","neutral","0","0"
"3789","3789","9575","1499429748388290560","@Mobily1100 
المكرمين بموبيلي نرجو المساعده في اعاده خطي0569065171 للخدمه منذ شهر اذهب اكثر من ٦مرات  لفروعكم والموظيف يقولي بنتصل بك ولا جديد لو عندكم حل امل التواصل معي 0541916959","0.0","0.0","Twitter for Android","2022-03-03 17:01:24+00:00","2293815583.0","AlBaiomi","basha","2014-01-16 04:06:59+00:00","المكرمين بموبيلي نرجو المساعده اعاده خطي0569065171 للخدمه شهر اذهب ٦مرات لفروعكم والموظيف يقولي بنتصل جديد عندكم حل امل التواصل معي 0541916959","142","neutral","0","1"
"3790","3790","9576","1499423781965770754","@Mobily1100 السلام عليكم . انا طالبه تخرج تخصص تقنية معلومات  (IT )وعندي تدريب فالصيف . ابي اسال هل عندكم تدريب واكون شاكره لكم","0.0","0.0","Twitter for iPhone","2022-03-03 16:37:42+00:00","1.4838843867098726e+18","FA_18_FA","Fatmah Atwan","2022-01-19 19:29:53+00:00","انا طالبه تخرج تخصص تقنيه معلومات  وعندي تدريب فالصيف ابي اسال عندكم تدريب واكون شاكره","86","neutral","0","1"
"3791","3791","9577","1499422309953720320","@Mobily1100 ابي اشترك في باقه 360 مسبقه الدفع يقولي لايوجد لديك رصيد كافي ابي اسدد بالبطاقه بس كيف","0.0","0.0","Twitter for iPhone","2022-03-03 16:31:51+00:00","1.4785334183382098e+18","Sad15408333","Sad","2022-01-05 01:07:10+00:00","ابي اشترك باقه 360 مسبقه الدفع يقولي لايوجد لديك رصيد كافي ابي اسدد بالبطاقه","76","neutral","0","0"
"3792","3792","9578","1499420517727678465","@Mobily1100 وين احصل ايفون برو ماكس لاني مريت اكثر من فرع ومالقيت","0.0","0.0","Twitter for iPhone","2022-03-03 16:24:43+00:00","301077950.0","a_b_s_2020","🌹","2011-05-18 20:56:33+00:00","وين احصل ايفون برو ماكس لاني مريت فرع ومالقيت","45","neutral","0","0"
"3793","3793","9579","1499419849495392263","@Mobily1100 السلام عليكم 
كيف افعل نت لامحدود اليوميه وشكرا","0.0","0.0","Twitter for Android","2022-03-03 16:22:04+00:00","2364685119.0","baderslman5",".","2014-02-25 10:47:42+00:00","افعل نت لامحدود اليوميه وشكرا","29","neutral","0","0"
"3794","3794","9580","1499417872279511040","@Mobily1100 عندي النت متعطل له 4 أيام وكل ما كلمت 1100 لا يتم تحديد موعد للإصلاح.
عملت طلب عن طريق الاب وتم إغلاق الطلب بدون عمل اي شيء.","0.0","0.0","Twitter for Android","2022-03-03 16:14:13+00:00","575851715.0","o_mulla","Omar Mulla","2012-05-10 02:14:42+00:00","عندي النت متعطل ايام وكل كلمت 1100 يتم تحديد موعد للاصلاح عملت طلب طريق الاب وتم اغلاق الطلب بدون عمل شيء","105","negative","0","1"
"3795","3795","9581","1499416027658076162","@Mobily1100 مااحد يرد ابد ولا تجاوب في حل مشكله شركة مازلت مهمله في عملاء","0.0","0.0","Twitter for Android","2022-03-03 16:06:53+00:00","1.3821980890674668e+18","idf8LAVQohwSJIm","عبدالله","2021-04-14 05:04:49+00:00","مااحد يرد ابد تجاوب حل مشكله شركه مازلت مهمله عملاء","51","negative","0","0"
"3796","3796","9582","1499415303436050432","@Mobily1100 السلام عليكم كل مره نشتكي من سوء الخدمه المقدمه نت ضعيف المشكله تروح تجي","0.0","0.0","Twitter for Android","2022-03-03 16:04:00+00:00","1.3821980890674668e+18","idf8LAVQohwSJIm","عبدالله","2021-04-14 05:04:49+00:00","مره نشتكي سوء الخدمه المقدمه نت ضعيف المشكله تروح تجي","53","negative","0","0"
"3797","3797","9583","1499414695786123266","@Mobily1100 خااااااص","0.0","0.0","Twitter for iPhone","2022-03-03 16:01:35+00:00","4719944063.0","i_Ree1","Re.","2016-01-06 01:06:14+00:00","خااص","4","neutral","0","0"
"3798","3798","9584","1499410782903283726","@Mobily1100 @mhmdadlabwadl2 ممكن كيف اعرف انه بهويتي هل في رقم موبايلي","0.0","0.0","Twitter for Android","2022-03-03 15:46:03+00:00","1.3506906879315272e+18","m_i_s_o_o_o","m_i_s_o_o_o","2021-01-17 06:26:02+00:00","ممكن اعرف بهويتي رقم","20","neutral","0","0"
"3799","3799","9585","1499405650870226948","@Mobily1100 التطبيق لا يشتغل https://t.co/NyK5hdIGQp","0.0","0.0","Twitter for iPhone","2022-03-03 15:25:39+00:00","1.188772279750144e+18","amaniis11","..","2019-10-28 11:00:11+00:00","التطبيق يشتغل","13","neutral","0","0"
"3800","3800","9586","1499404041352200196","@Mobily1100 انتظر ردكم","0.0","0.0","Twitter for iPhone","2022-03-03 15:19:15+00:00","1.01376074111411e+18","ahmd8kh","أبو ريان 💛","2018-07-02 12:26:10+00:00","انتظر ردكم","10","neutral","0","0"
"3801","3801","9587","1499403707267510272","@Mobily1100 @MTLK509 استطيع تحويل المكالمات على اي شريحة","0.0","0.0","Twitter for Android","2022-03-03 15:17:56+00:00","1.2919232719071928e+18","alsari_2000","ساري","2020-08-08 02:24:58+00:00","استطيع تحويل المكالمات شريحه","28","negative","0","1"
"3802","3802","9588","1499402846445490179","@Mobily1100 

عندي عرض 50٪ على باقة مفوتر 200 لمدة سنة لو ابي احول الى مفوتر 400 يروح علي العرض ؟","0.0","0.0","Twitter for iPhone","2022-03-03 15:14:30+00:00","1.01376074111411e+18","ahmd8kh","أبو ريان 💛","2018-07-02 12:26:10+00:00","عندي عرض 50 باقه مفوتر 200 لمده ابي احول مفوتر 400 يروح علي العرض","65","neutral","0","0"
"3803","3803","9590","1499399729318268935","@CITC_withU @Mobily1100 @stccare_ksa 1-1326540652839","0.0","0.0","Twitter for iPhone","2022-03-03 15:02:07+00:00","1.4366076398620918e+18","Nameless703","Nameless","2021-09-11 08:28:59+00:00","1326540652839","13","neutral","0","0"
"3804","3804","9593","1499393063562604548","@Mobily1100 
 السلام عليكم
أنا فصلت رقمي في أقل من 24 ساعة ممكن أقدر استرجه","0.0","0.0","Twitter for Android","2022-03-03 14:35:38+00:00","1.455917954093179e+18","aboalabd55a","عبدالله","2021-11-03 15:21:25+00:00","فصلت رقمي 24 ساعه ممكن اقدر استرجه","34","neutral","0","0"
"3805","3805","9594","1499392869425025029","@Mobily1100 ارجوكم ساعدوني  شحنت سفر 500 ولاتعمل  لا مكالمات ولا نت زي ماقلته","0.0","0.0","Twitter for iPhone","2022-03-03 14:34:52+00:00","4891799691.0","rashazw232","رشا الدوسي","2016-02-09 13:11:24+00:00","ارجوكم ساعدوني شحنت سفر 500 ولاتعمل مكالمات نت زي ماقلته","56","neutral","0","0"
"3806","3806","9595","1499392224445878273","@Mobily1100  شحنت باقة سفر 500لاتعمل لدي لا مكالمات ولا نت لماذا","0.0","0.0","Twitter for iPhone","2022-03-03 14:32:18+00:00","4891799691.0","rashazw232","رشا الدوسي","2016-02-09 13:11:24+00:00","شحنت باقه سفر 500لاتعمل لدي مكالمات نت لماذا","44","neutral","0","0"
"3807","3807","9596","1499392128492912641","@Mobily1100 نفس العروض السابقه غالية ماتغير شي","0.0","0.0","Twitter for iPhone","2022-03-03 14:31:55+00:00","586862329.0","JlojjjJl","سمو ذاتي","2012-05-21 20:41:48+00:00","العروض السابقه غاليه ماتغير شي","30","negative","0","0"
"3808","3808","9597","1499392105201815553","@Mobily1100 شلون اعرف اذا علي مستحقات لموبايلي على هويتي ؟","0.0","0.0","Twitter for Android","2022-03-03 14:31:49+00:00","1.236309600376324e+18","e_z9v","محمود","2020-03-07 15:16:05+00:00","شلون اعرف علي مستحقات لموبايلي هويتي","36","neutral","0","0"
"3809","3809","9601","1499386284720152576","@Mobily1100 من امس محد تواصل معي على الخاص بعد طلب الرقم؟!؟","0.0","0.0","Twitter for Android","2022-03-03 14:08:42+00:00","1.2873559370245489e+18","hudaera","hudaD","2020-07-26 11:56:06+00:00","محد تواصل معي الخاص طلب الرقم","29","neutral","0","0"
"3810","3810","9602","1499386147423797252","@Mobily1100 هل فيه عروض جديده عندكم مثل باقي الشركات ملينا من نفس العروض الغاليه عندكم ؟؟","0.0","0.0","Twitter for iPhone","2022-03-03 14:08:09+00:00","586862329.0","JlojjjJl","سمو ذاتي","2012-05-21 20:41:48+00:00","عروض جديده عندكم باقي الشركات ملينا العروض الغاليه عندكم","56","neutral","0","0"
"3811","3811","9603","1499381301534769154","@Mobily1100 شكراً لكم ياموبايلي على سعة صدوركم وتجاوبكم 
وقريبا اكون احد العملاء  .. تقبلوا ودي  ..","0.0","0.0","Twitter for iPhone","2022-03-03 13:48:54+00:00","289908081.0","alhajjress","ابواحمد","2011-04-29 12:33:22+00:00","شكرا ياموبايلي سعه صدوركم وتجاوبكم وقريبا اكون العملاء تقبلوا ودي","65","positive","0","0"
"3812","3812","9604","1499380239692148739","@Mobily1100 @alhajjress الشبكه فاصلها عندنا لها ٤ ساعات لا اتصال لا نت ويش الحل اللحين شابك مع واحد على زين","0.0","0.0","Twitter for Android","2022-03-03 13:44:40+00:00","552695550.0","mwww2008","1234","2012-04-13 11:15:24+00:00","الشبكه فاصلها عندنا ساعات اتصال نت ويش الحل اللحين شابك زين","59","neutral","0","0"
"3813","3813","9605","1499379156425097217","@Mobily1100 ممكن تردون على الخاص","0.0","0.0","Twitter for iPhone","2022-03-03 13:40:22+00:00","8.972271605194179e+17","Ihoda9","ℍ𝕆𝔻𝔸","2017-08-14 22:43:19+00:00","ممكن تردون الخاص","16","neutral","0","0"
"3814","3814","9607","1499378572921876485","@Mobily1100 عذرا ياموبايلي هل مبلغ الـ632.50 ثابت شهرياً ام فيه زيادة ونقصان  ؟!.","0.0","0.0","Twitter for iPhone","2022-03-03 13:38:03+00:00","289908081.0","alhajjress","ابواحمد","2011-04-29 12:33:22+00:00","عذرا ياموبايلي مبلغ الـ632 50 ثابت شهريا ام زياده ونقصان","56","neutral","0","0"
"3815","3815","9609","1499373519620259841","@Mobily1100 وما هي طريقة الشحن","0.0","0.0","Twitter for Android","2022-03-03 13:17:58+00:00","1.4274534315271905e+18","WaelAbdelhame19","ًWaiol","2021-08-17 02:17:06+00:00","طريقه الشحن","11","neutral","0","0"
"3816","3816","9610","1499373335737733124","@Mobily1100 ممكن اشحن سنوي","0.0","0.0","Twitter for Android","2022-03-03 13:17:14+00:00","1.4274534315271905e+18","WaelAbdelhame19","ًWaiol","2021-08-17 02:17:06+00:00","ممكن اشحن سنوي","14","neutral","0","0"
"3817","3817","9611","1499372663587885058","@Mobily1100 مشكلة  في نت  ضعف  جديد","0.0","0.0","Twitter for Android","2022-03-03 13:14:34+00:00","2810844084.0","mosa5505","mosa","2014-09-15 07:44:58+00:00","مشكله نت ضعف جديد","17","negative","0","0"
"3818","3818","9612","1499370847986933761","@Mobily1100 السلام عليكم تم تسديد فاتور  402.5 من قبل خمسة ايام والي اليوم ما رجعت الخدمه تواصلت معكم ورسلت صورة السداد برقم طلب (1-244244725307) ورديتو اليوم السداد صحيح ولا فيه مشكله والي الان ما رجعة الخدمة وش الحل معكم","0.0","0.0","Twitter for iPhone","2022-03-03 13:07:21+00:00","1.3695777100125553e+18","Abdulla62026801","Abdullah","2021-03-10 09:15:59+00:00","تسديد فاتور 402 والي رجعت الخدمه تواصلت معكم ورسلت صوره السداد برقم طلب 244244725307 ورديتو السداد صحيح مشكله والي رجعه الخدمه وش الحل معكم","139","negative","0","0"
"3819","3819","9613","1499370111316246528","@Mobily1100 عوز اغير باقة سفارة ل باقة اخري","0.0","0.0","Twitter for Android","2022-03-03 13:04:26+00:00","1.4274534315271905e+18","WaelAbdelhame19","ًWaiol","2021-08-17 02:17:06+00:00","عوز اغير باقه سفاره باقه اخري","29","neutral","0","0"
"3820","3820","9614","1499368729842524164","@Mobily1100 ما اقدر والله غاليه","0.0","0.0","Twitter for iPhone","2022-03-03 12:58:56+00:00","310237791.0","ABDULIZEEZ","abdulizeez","2011-06-03 12:20:27+00:00","اقدر والله غاليه","16","neutral","0","0"
"3821","3821","9616","1499367732910989314","@Mobily1100 @A1A2A310809527 مساؤكم جميل ياموبايلي جميل  ..
شريحتي STC  اقدر احولها الى شريحة موبايلي الجميلة  .. 
وبالنسبة للعرض هذا كم اجمالي المدفوع للشرائح اذا تم اشتراكي فيها  .. تقبلوا ودي  .","0.0","0.0","Twitter for iPhone","2022-03-03 12:54:59+00:00","289908081.0","alhajjress","ابواحمد","2011-04-29 12:33:22+00:00","مساؤكم جميل ياموبايلي جميل شريحتي  اقدر احولها شريحه الجميله وبالنسبه للعرض اجمالي المدفوع للشرائح اشتراكي تقبلوا ودي","117","positive","0","1"
"3822","3822","9617","1499367384477536256","@Mobily1100 Thanks for reply. 
Could you share what it the value proposition of 400 package than wajid extra ?
Regards","0.0","0.0","Twitter for Android","2022-03-03 12:53:36+00:00","67000662.0","HEmarketing","Hussein Ismail","2009-08-19 13:36:03+00:00","400","16","neutral","0","0"
"3823","3823","9618","1499365958548434951","@Mobily1100 السلام عليكم ورحمة الله وبركاته  في مشكلة  في شبكة  في حدبيه في نت","0.0","0.0","Twitter for Android","2022-03-03 12:47:56+00:00","2810844084.0","mosa5505","mosa","2014-09-15 07:44:58+00:00","ورحمه الله مشكله شبكه حدبيه نت","30","neutral","0","0"
"3824","3824","9619","1499365636501352453","RT @i_humaid: @CITC_withU @klo0ody1991 @CITC_SA @Mobily @Mobily1100 Stc. راسلنهم واخذو البلاغ. وقفلو البلاغ ورجعنا قدمنا على نفس البلاغ وال…","1.0","0.0","Twitter for Android","2022-03-03 12:46:39+00:00","4336317683.0","klo0ody1991","░خالد بو زايد░","2015-12-01 04:59:51+00:00","راسلنهم واخذو البلاغ وقفلو البلاغ ورجعنا قدمنا البلاغ وال","60","negative","0","0"
"3825","3825","9620","1499365305302323202","@Mobily1100 اوك","0.0","0.0","Twitter for iPhone","2022-03-03 12:45:20+00:00","7.391669810693448e+17","Abdulaziz_zh28","a.a.z","2016-06-04 18:48:36+00:00","اوك","3","neutral","0","0"
"3826","3826","9621","1499357350041464837","@Mobily1100 #_تفاصيل المشكله_حسبي الله  عليكم ندفع باطل","0.0","0.0","Twitter for Android","2022-03-03 12:13:43+00:00","1.322659362029097e+18","lyla51276254","lyla","2020-10-31 21:59:44+00:00","تفاصيل المشكله حسبي الله ندفع باطل","34","negative","0","0"
"3827","3827","9623","1499356682044022784","@Mobily1100 يعني انسحب مبلغ ٨٦ ريال  من بطاقة البنك ولكن رصيدي بموبيلي صفر","0.0","0.0","Twitter for iPhone","2022-03-03 12:11:04+00:00","1.2029394576007086e+18","Sam_khafagy","Samar Khafagy","2019-12-06 13:15:01+00:00","يعني انسحب مبلغ ٨٦ بطاقه البنك رصيدي بموبيلي","44","neutral","0","1"
"3828","3828","9624","1499354391442243585","@Mobily1100 شحنت الرصيد و انسحب المبلغ ولكن المبلغ ما انشحن ولازال مافي رصيد !!","0.0","0.0","Twitter for iPhone","2022-03-03 12:01:58+00:00","1.2029394576007086e+18","Sam_khafagy","Samar Khafagy","2019-12-06 13:15:01+00:00","شحنت الرصيد انسحب المبلغ المبلغ انشحن ولازال مافي رصيد","54","neutral","0","0"
"3829","3829","9625","1499353380694671361","@Mobily1100 باستبدلها بخصم من الفاتورة","0.0","0.0","Twitter for Android","2022-03-03 11:57:57+00:00","1.0427613087378842e+18","musm555","ابو راكان","2018-09-20 13:04:04+00:00","باستبدلها بخصم الفاتوره","23","neutral","0","0"
"3830","3830","9626","1499352945191759879","@Mobily1100 التطبيق فيه استبدال رسائل ومكالمات وانترنت","0.0","0.0","Twitter for Android","2022-03-03 11:56:13+00:00","1.0427613087378842e+18","musm555","ابو راكان","2018-09-20 13:04:04+00:00","التطبيق استبدال رسائل ومكالمات وانترنت","38","neutral","0","0"
"3831","3831","9627","1499347850026799104","@Mobily1100 
غيرت باقتي وفعلت باقه جديده
وجتني رساله بعد التفعيل عن عرض في الباقه القديمه😁!!
الدعوه استهبال؟
ليش ماجتني رسالة العرض قبل اغير الباقه
ليه عروضكم دايم بعد مانشحن ونفعل؟
اذا مايجيني عرض الحين والله لا اترك شركتكم","0.0","0.0","Twitter for iPhone","2022-03-03 11:35:58+00:00","1.4802659892332012e+18","7e7e70","ev","2022-01-09 19:51:39+00:00","غيرت باقتي وفعلت باقه جديده وجتني رساله التفعيل عرض الباقه القديمه الدعوه استهبال ليش ماجتني رساله العرض اغير الباقه ليه عروضكم دايم مانشحن ونفعل مايجيني عرض الحين والله اترك شركتكم","181","negative","0","0"
"3832","3832","9628","1499343099352567809","@Mobily1100 
لماذ لا استطيع الاتصال بالرقم 
920003344","0.0","0.0","Twitter for iPhone","2022-03-03 11:17:05+00:00","1.4826828597354578e+18","kareem10145","ABDULKAREEM","2022-01-16 11:56:00+00:00","لماذ استطيع الاتصال بالرقم 92003344","35","negative","0","1"
"3833","3833","9629","1499340433448747011","@Mobily1100 أبد فرقاكم عيد يا حبيبي
وش ورانا غير ننقل شرايحنا من شركتكم","0.0","0.0","Twitter for Android","2022-03-03 11:06:30+00:00","1.4855852824896307e+18","justice_for_me","أبو سلمان","2022-01-24 12:08:43+00:00","ابد فرقاكم عيد حبيبي وش ورانا ننقل شرايحنا شركتكم","49","negative","0","0"
"3834","3834","9630","1499340005910667265","رد انت @Mobily1100","0.0","0.0","Twitter for iPhone","2022-03-03 11:04:48+00:00","1.4486778334679654e+18","r23t_","سعود🇳🇱","2021-10-14 15:51:36+00:00","رد انت","6","neutral","0","0"
"3835","3835","9631","1499338228926763009","@Mobily1100 ليست منافسة
كيف طريقة النقل من موبايلي لمشغل آخر؟","0.0","0.0","Twitter for iPhone","2022-03-03 10:57:44+00:00","2407406219.0","ShougiBahamdain","شوقي 🇸🇦","2014-03-13 12:21:45+00:00","منافسه طريقه النقل لمشغل اخر","28","neutral","0","0"
"3836","3836","9632","1499336532699885569","@Mobily1100 ارسلت لكم رساله خاصه","0.0","0.0","Twitter for iPhone","2022-03-03 10:51:00+00:00","7.391669810693448e+17","Abdulaziz_zh28","a.a.z","2016-06-04 18:48:36+00:00","ارسلت رساله خاصه","16","neutral","0","0"
"3837","3837","9633","1499336192927670273","@Mobily1100 انا احتاج اليوتيوب فقط
شكرا لكم
عرض زين الاسبوعي 35 أفضل","0.0","0.0","Twitter for Android","2022-03-03 10:49:39+00:00","1.4855852824896307e+18","justice_for_me","أبو سلمان","2022-01-24 12:08:43+00:00","انا احتاج اليوتيوب فقط شكرا عرض زين الاسبوعي 35 افضل","52","negative","0","1"
"3838","3838","9634","1499334650812112901","@Mobily1100 @CITC_withU 

انا مسدد ب ١٨٠.٧٠ اولت امس وعشان اغير الحد الائتماني طلبتم مني اسدد مبلغ ١١٥ ريال وسددت كامل المبلغ بعدها على طول وكانت المبالغ المفوترة 0 مافيه شي من فين طلعت لي الان مبالغ غير مفوتره بمبلغ ٦١.٢١ ريال  ولا استخدمت الجوال لا اتصال ولا نت كيف كذا؟!","0.0","0.0","Twitter for iPhone","2022-03-03 10:43:31+00:00","7.391669810693448e+17","Abdulaziz_zh28","a.a.z","2016-06-04 18:48:36+00:00","انا مسدد ١٨٠ ٧٠ اولت وعشان اغير الحد الائتماني طلبتم مني اسدد مبلغ ١١٥ وسددت كامل المبلغ بعدها طول المبالغ المفوتره مافيه شي فين طلعت مبالغ مفوتره بمبلغ ٦١ ٢١ استخدمت الجوال اتصال نت","182","negative","0","1"
"3839","3839","9635","1499333898156838915","@Mobily1100 موبايلي بشروني الحين انشاء الله رقمي رجعتوه ولا باقي تحت الدراسه منذ شهر ارجو الرد في العام غير الخاص عشان الناس تشوف الرد نفس الكلام من شهر او لا عزيزي العميل جاري العمل عليها ويتم الرد عليك اقرب وقت طبعآ الكلام ذا ما شهر متكرر 😅 الرد يكون في العام  1-243958969594","0.0","0.0","Twitter for iPhone","2022-03-03 10:40:32+00:00","1.35715843640073e+18","g14579702","g","2021-02-04 02:55:20+00:00","بشروني الحين انشاء الله رقمي رجعتوه باقي الدراسه شهر ارجو الرد العام الخاص عشان الناس تشوف الرد الكلام شهر عزيزي العميل جاري العمل ويتم الرد اقرب وقت طبعا الكلام شهر متكرر الرد العام 243958969594","195","negative","0","0"
"3840","3840","9636","1499332937992622086","@Mobily1100 ما عرفت للأسبوعي اطلعها
وشكرا لسرعة تجاوبكم","0.0","0.0","Twitter for Android","2022-03-03 10:36:43+00:00","1.4855852824896307e+18","justice_for_me","أبو سلمان","2022-01-24 12:08:43+00:00","عرفت للاسبوعي اطلعها وشكرا لسرعه تجاوبكم","40","positive","0","1"
"3841","3841","9637","1499331802804199433","@Mobily1100 طالب شريحة بدل فاقد من امس وماتوصل معي احد رقم الطلب ES0222031343851","0.0","0.0","Twitter for iPhone","2022-03-03 10:32:12+00:00","1.2580635636352614e+18","lm_2ll","مم","2020-05-06 15:58:32+00:00","طالب شريحه بدل فاقد وماتوصل معي رقم الطلب ES022031343851","56","neutral","0","0"
"3842","3842","9639","1499329716163166214","@Mobily1100 @DooWAY11 حاولت الشحن الان من تطبيق بنكين ويتم الرفض، الحل؟ لا أرغب بشراء بطاقة بل الشحن المباشر اونلاين","0.0","0.0","Twitter for iPhone","2022-03-03 10:23:55+00:00","1440621859.0","eman_alkhalis","eman","2013-05-19 08:32:10+00:00","حاولت الشحن تطبيق بنكين ويتم الرفض الحل ارغب بشراء بطاقه الشحن المباشر اونلاين","78","neutral","0","0"
"3843","3843","9640","1499325040688521219","@Afnanes47799269 
 
حياك الله،  شكرًا على مشاركتنا شكواك، وسيباشر مقدم الخدمة @Mobily1100 حل مشكلتك، وفي حال عدم التجاوب، يمكنك رفع طلب التصعيد بزيارة الموقع الإلكتروني : https://t.co/rukJIERZpQ","0.0","0.0","Hootsuite Inc.","2022-03-03 10:05:20+00:00","2509797846.0","CITC_withU","مــعكـ","2014-05-20 09:10:45+00:00","حياك الله شكر مشاركتنا شكواك وسيباشر مقدم الخدمه حل مشكلتك حال التجاوب يمكنك رفع طلب التصعيد بزياره الموقع الالكتروني","117","neutral","0","0"
"3844","3844","9641","1499322389200519168","@Osama_3bbadi @xk_sal7 شوفو المصيبة موبايلي يهون اي تاخير عندكم يقولون يوم الجمعة 11 هههههههههههههه @Mobily1100 https://t.co/eA87XJfUOz","0.0","0.0","Twitter for Android","2022-03-03 09:54:48+00:00","1.0580501813656864e+18","Brdga19","Brdga","2018-11-01 17:36:35+00:00","شوفو المصيبه يهون تاخير عندكم يقولون الجمعه 11 هه","49","negative","0","0"
"3845","3845","9642","1499322229271707651","@Mobily1100 كالعادة بدون فائدة وبدون حل المشكلة تكرار لبعض الجمل المنمقة","0.0","0.0","Twitter for Android","2022-03-03 09:54:10+00:00","372526665.0","SYR_Revolt","Syrian Rebel","2011-09-12 22:59:15+00:00","كالعاده بدون فائده وبدون حل المشكله تكرار لبعض الجمل المنمقه","60","negative","0","0"
"3846","3846","9643","1499321304998162433","@Mobily1100 @I_sissookkoo يعني اجيب كشف من سمة واروح للفرع يفيدوني ؟","0.0","0.0","Twitter for iPhone","2022-03-03 09:50:29+00:00","1.143537519319036e+18","xwwo8","ابوفيصل💜.","2019-06-25 15:12:45+00:00","يعني اجيب كشف سمه واروح للفرع يفيدوني","37","negative","0","1"
"3847","3847","9645","1499315654582849538","@Mobily1100  الشركات كلها بدت توزيع الطلب المسبق
 galaxy s22 ultra

وانتم نائمين متى يبدا التوزيع طال عمركم..","0.0","0.0","Twitter for Android","2022-03-03 09:28:02+00:00","1.0580501813656864e+18","Brdga19","Brdga","2018-11-01 17:36:35+00:00","الشركات كلها بدت توزيع الطلب المسبق  s22  وانتم نائمين يبدا التوزيع طال عمركم","77","negative","0","1"
"3848","3848","9649","1499308556239130630","@Mobily1100 واللي ما عنده تطبيق موبايلي  ؟؟","0.0","0.0","Twitter for Android","2022-03-03 08:59:50+00:00","7.010044714097132e+17","Na_i_fe","نايف ؛","2016-02-20 11:24:24+00:00","واللي عنده تطبيق","16","neutral","0","0"
"3849","3849","9651","1499307544317153283","@Mobily1100 خاص....","0.0","0.0","Twitter for Android","2022-03-03 08:55:49+00:00","1.2001645570140815e+18","j2pscfcyR5JwHjl","منصور 🇸🇦🇸🇦","2019-11-28 21:28:38+00:00","خاص","3","neutral","0","0"
"3850","3850","9652","1499305718591205379","@Mobily1100 خاص اذا ممكن","0.0","0.0","Twitter for Android","2022-03-03 08:48:33+00:00","1.2001645570140815e+18","j2pscfcyR5JwHjl","منصور 🇸🇦🇸🇦","2019-11-28 21:28:38+00:00","خاص ممكن","8","neutral","0","0"
"3851","3851","9653","1499305062622969856","@__N_S9 @Mobily1100 نفس المشكلة !! 🤐🤐","0.0","0.0","Twitter for iPhone","2022-03-03 08:45:57+00:00","1344071569.0","_inaal","Naal ☁🕊","2013-04-11 10:29:00+00:00","المشكله","7","neutral","0","0"
"3852","3852","9654","1499304583486660609","@Leavemealone015 @Mobily1100 احد قد جرب يطلب شريحة من الموقع حقهم؟ و ايش الاجراء المطلوب و كيف تم تسليم الشريحة للعميل اللي قد جرب ياليت يفيدني بتجربته","0.0","0.0","Twitter for iPhone","2022-03-03 08:44:03+00:00","1344071569.0","_inaal","Naal ☁🕊","2013-04-11 10:29:00+00:00","جرب يطلب شريحه الموقع حقهم ايش الاجراء المطلوب تسليم الشريحه للعميل اللي جرب ياليت يفيدني بتجربته","97","neutral","0","0"
"3853","3853","9655","1499303684727005187","@Mobily1100 كيف اعرف الباقة اللي مشترك فيها","0.0","0.0","Twitter for Android","2022-03-03 08:40:28+00:00","7.404637719493714e+17","s_3jb","ًًً 🕊✨ أبو حاكم","2016-06-08 08:41:35+00:00","اعرف الباقه اللي مشترك","22","neutral","0","0"
"3854","3854","9656","1499301654025355267","@Mobily1100 تسلم. وشكراً لحسن تعاملك","0.0","0.0","Twitter for iPhone","2022-03-03 08:32:24+00:00","1144826642.0","Sm22G","saleh G","2013-02-03 10:36:53+00:00","تسلم وشكرا لحسن تعاملك","22","positive","0","0"
